"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",442,11/1/2011 0:00:00,150000,"Other","Empire State Development Corporation","Not Collected"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",443,11/15/2011 0:00:00,5000,"Other","Mizuho Bank Foundation","Not Collected"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",444,11/15/2011 0:00:00,10000,"Other","Bank of Tokyo Mitsubishi Foundation","Not Collected"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",445,12/15/2011 0:00:00,10000,"Other","Capital One Bank","Not Collected"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",446,12/15/2011 0:00:00,50000,"Other","Citifoundation","Not Collected"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",447,12/27/2011 0:00:00,90000,"Other","NYCfNAC","Not Collected"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",1553,5/16/2012 0:00:00,26000,"Other","CFED","Not Collected"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",2086,8/6/2012 0:00:00,964000,"Community Development Financial Institutions Fund","","Not Collected"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",3099,11/30/2012 0:00:00,20000,"Other","Capital One","Not Collected"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",3586,12/1/2013 0:00:00,20000,"Other","Capital One","Program Grant"
24642,12/31/2013 0:00:00,26353,"BROOKLYN COOPERATIVE",3587,10/15/2013 0:00:00,60000,"Other","Empire State Development Corporation","Program Grant"
24648,12/31/2013 0:00:00,26358,"LCO",828,10/16/2009 0:00:00,2390,"NCUA Technical Assistance Program",,"Not Collected"
24658,12/31/2013 0:00:00,21168,"FAIRFAX COUNTY",562,8/19/2011 0:00:00,30000,"National Federation of Community Development CUs","","Not Collected"
24658,12/31/2013 0:00:00,21168,"FAIRFAX COUNTY",563,9/19/2011 0:00:00,1500000,"Community Development Financial Institutions Fund",,"Not Collected"
24675,12/31/2013 0:00:00,15427,"PINE TO PRAIRIE",487,9/16/2011 0:00:00,7022,"NCUA Technical Assistance Program",,"Not Collected"
24675,12/31/2013 0:00:00,15427,"PINE TO PRAIRIE",3097,11/16/2012 0:00:00,7500,"NCUA Technical Assistance Program","","Not Collected"
24687,12/31/2013 0:00:00,26378,"FAITH BASED",588,8/28/2008 0:00:00,30743,"Community Development Financial Institutions Fund",,"Not Collected"
24687,12/31/2013 0:00:00,26378,"FAITH BASED",589,8/28/2008 0:00:00,89270,"Community Development Financial Institutions Fund",,"Not Collected"
24687,12/31/2013 0:00:00,26378,"FAITH BASED",590,8/28/2008 0:00:00,100000,"Community Development Financial Institutions Fund",,"Not Collected"
24687,12/31/2013 0:00:00,26378,"FAITH BASED",591,10/2/2009 0:00:00,8010,"NCUA Technical Assistance Program",,"Not Collected"
24687,12/31/2013 0:00:00,26378,"FAITH BASED",1348,1/31/2012 0:00:00,10000,"NCUA Technical Assistance Program","","Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",831,10/10/2009 0:00:00,42000,"National Federation of Community Development CUs",,"Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",832,8/1/2010 0:00:00,5000,"NCUA Technical Assistance Program",,"Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",833,9/5/2010 0:00:00,25000,"Other","Larrimore Family Foundation","Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",834,11/10/2010 0:00:00,10000,"Other","Citibank","Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",835,11/30/2010 0:00:00,5000,"Other","Northern Trust","Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",836,12/23/2010 0:00:00,25000,"Other","Illinois Housing Development Authority","Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",837,12/31/2010 0:00:00,20000,"Other","Driehaus Foundation","Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",838,6/25/2011 0:00:00,20000,"Other","Citibank","Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",839,6/30/2011 0:00:00,5000,"Other","Northern Trust","Not Collected"
24704,12/31/2013 0:00:00,26386,"SOUTH SIDE COMMUNITY",840,3/20/2012 0:00:00,50000,"Other","Cit- Community Development Foundation","Not Collected"
24714,12/31/2013 0:00:00,20521,"WOODLAWN",3249,5/6/2013 0:00:00,4000,"Other"," ncua oscui","Not Collected"
24718,12/31/2013 0:00:00,13407,"JETSTREAM",484,7/5/2011 0:00:00,5000,"Other","Office of Small CU Initiatives' Technical Asst. Grant Program","Not Collected"
24718,12/31/2013 0:00:00,13407,"JETSTREAM",3216,9/5/2012 0:00:00,92500,"Community Development Financial Institutions Fund","","Not Collected"
24740,12/31/2013 0:00:00,26397,"LOVE GOSPEL ASSEMBLY",3548,7/8/2013 0:00:00,22760,"National Federation of Community Development CUs","","Program Grant"
24751,12/31/2013 0:00:00,15907,"COMMUNITY PLUS",510,6/7/2011 0:00:00,1383,"Other","CFO Council","Not Collected"
24751,12/31/2013 0:00:00,15907,"COMMUNITY PLUS",511,12/5/2011 0:00:00,750,"Other","Illinois Credit Union Foundation","Not Collected"
24751,12/31/2013 0:00:00,15907,"COMMUNITY PLUS",3295,5/3/2013 0:00:00,500,"Other","Illinois Credit Union Foundation","Not Collected"
24751,12/31/2013 0:00:00,15907,"COMMUNITY PLUS",3476,8/27/2013 0:00:00,7500,"Other","Illinois Credit Union Foundation","Pass Through"
24769,12/31/2013 0:00:00,26408,"EMPOWERMENT COMMUNITY DEVELOPMENT",892,10/1/2011 0:00:00,50000,"National Federation of Community Development CUs",,"Not Collected"
24776,12/31/2013 0:00:00,26409,"COMUNIDAD LATINA",3658,9/13/2013 0:00:00,200000,"Other","The Shapiro Group","Program Grant"
24781,12/31/2013 0:00:00,26412,"UNION BAPTIST CHURCH",2773,9/5/2012 0:00:00,3000,"National Federation of Community Development CUs","","Not Collected"
24784,12/31/2013 0:00:00,26413,"NEW COVENANT DOMINION",448,6/20/2008 0:00:00,7000,"NCUA Technical Assistance Program",,"Not Collected"
24787,12/31/2013 0:00:00,16964,"GRS EMPLOYEES",383,2/13/2012 0:00:00,229,"New York State Credit Union Foundation",,"Not Collected"
24787,12/31/2013 0:00:00,16964,"GRS EMPLOYEES",1885,7/1/2012 0:00:00,1500,"New York State Credit Union Foundation","","Not Collected"
24787,12/31/2013 0:00:00,16964,"GRS EMPLOYEES",3250,6/30/2013 0:00:00,981,"New York State Credit Union Foundation","","Not Collected"
24790,12/31/2013 0:00:00,26415,"BEULAH",449,9/5/2008 0:00:00,10040,"NCUA Technical Assistance Program",,"Not Collected"
24802,12/31/2013 0:00:00,26418,"SELF-HELP",796,11/1/2010 0:00:00,750000,"Community Development Financial Institutions Fund",,"Not Collected"
24802,12/31/2013 0:00:00,26418,"SELF-HELP",3139,11/1/2012 0:00:00,1453806,"Community Development Financial Institutions Fund","","Not Collected"
24802,12/31/2013 0:00:00,26418,"SELF-HELP",3633,9/27/2013 0:00:00,4347000,"Community Development Financial Institutions Fund","","Capital- unrestricted donation to equity"
24810,12/31/2013 0:00:00,26424,"1ST BERGEN",592,1/1/2012 0:00:00,120000,"Other","Bergen County Community Action (Sponsor)","Not Collected"
24810,12/31/2013 0:00:00,26424,"1ST BERGEN",1112,1/1/2012 0:00:00,5900,"Other","IRS VIAT","Not Collected"
24810,12/31/2013 0:00:00,26424,"1ST BERGEN",2163,8/1/2012 0:00:00,25000,"NCUA Technical Assistance Program","","Not Collected"
24810,12/31/2013 0:00:00,26424,"1ST BERGEN",3121,11/7/2012 0:00:00,7464,"NCUA Technical Assistance Program","","Not Collected"
24810,12/31/2013 0:00:00,26424,"1ST BERGEN",3557,10/1/2013 0:00:00,300000,"Community Development Financial Institutions Fund","","Program Grant"
24810,12/31/2013 0:00:00,26424,"1ST BERGEN",3558,7/1/2013 0:00:00,50000,"National Federation of Community Development CUs","","Capital- unrestricted donation to equity"
24823,12/31/2013 0:00:00,26426,"EAST RIVER DEVELOPMENT ALLIANCE",3668,12/5/2013 0:00:00,2500,"New York State Credit Union Foundation","","Program Grant"
24823,12/31/2013 0:00:00,26426,"EAST RIVER DEVELOPMENT ALLIANCE",3669,11/7/2013 0:00:00,55128,"Other","NEw York City Mayor's Office","Program Grant"
24823,12/31/2013 0:00:00,26426,"EAST RIVER DEVELOPMENT ALLIANCE",3670,9/23/2013 0:00:00,100000,"Community Development Financial Institutions Fund","","Program Grant"
24823,12/31/2013 0:00:00,26426,"EAST RIVER DEVELOPMENT ALLIANCE",3671,7/1/2013 0:00:00,40000,"Other","Catholic Campaign of Human Development","Program Grant"
24823,12/31/2013 0:00:00,26426,"EAST RIVER DEVELOPMENT ALLIANCE",3672,11/7/2013 0:00:00,17500,"Other","New York City Mayor's Office","Subsidy for Risk or ALL"
24826,12/31/2013 0:00:00,18598,"PYRAMID",703,9/20/2011 0:00:00,11749,"National Federation of Community Development CUs",,"Not Collected"
24827,12/31/2013 0:00:00,16535,"ATL",3373,8/27/2013 0:00:00,10490,"Other","Office of Small Credit Union Initiatives","Not Collected"
24829,12/31/2013 0:00:00,26221,"HOPE",782,7/18/2011 0:00:00,1500000,"Community Development Financial Institutions Fund",,"Not Collected"
24829,12/31/2013 0:00:00,26221,"HOPE",3392,9/20/2013 0:00:00,1347000,"Community Development Financial Institutions Fund","","Program Grant"
24829,12/31/2013 0:00:00,26221,"HOPE",3393,8/28/2013 0:00:00,15000,"Other","Federal Home Loan Bank","Pass Through"
24829,12/31/2013 0:00:00,26221,"HOPE",3394,6/26/2013 0:00:00,100000,"Other","Hope Enterprise Corp","Program Grant"
24829,12/31/2013 0:00:00,26221,"HOPE",3395,5/30/2013 0:00:00,226000,"Other","Hope Enterprise Corp","Program Grant"
24829,12/31/2013 0:00:00,26221,"HOPE",3396,5/28/2013 0:00:00,30000,"Other","Hope Enterprise Corp","Program Grant"
24829,12/31/2013 0:00:00,26221,"HOPE",3593,12/31/2013 0:00:00,100000,"Other","Hope Enterprise Corp","Pass Through"
24829,12/31/2013 0:00:00,26221,"HOPE",3594,12/31/2013 0:00:00,850000,"Other","Hope Enterprise Corp","Pass Through"
24829,12/31/2013 0:00:00,26221,"HOPE",3595,11/25/2013 0:00:00,25000,"Other","Hope Enterprise Corp","Pass Through"
24829,12/31/2013 0:00:00,26221,"HOPE",3596,10/31/2013 0:00:00,100000,"Other","Hope Enterprise Corp","Pass Through"
24829,12/31/2013 0:00:00,26221,"HOPE",3597,10/30/2013 0:00:00,75000,"Other","Hope Enterprise Corp","Pass Through"
24831,12/31/2013 0:00:00,14591,"ORION",3363,5/6/2013 0:00:00,4000,"Other","Office of Small Credit Union Initiatives' (OSCUI) Grant Program","Program Grant"
24841,12/31/2013 0:00:00,22363,"CLARKSBURG AREA POSTAL EMPLOYEES",577,9/26/2011 0:00:00,4500,"National Credit Union Foundation",,"Not Collected"
24842,12/31/2013 0:00:00,15285,"ABBEVILLE SEABOARD",539,10/2/2009 0:00:00,14500,"NCUA Technical Assistance Program",,"Not Collected"
24845,12/31/2013 0:00:00,26436,"STEPPING STONES COMMUNITY",3116,10/31/2012 0:00:00,100000,"Other","Discover Bank","Capital- unrestricted donation to equity"
24845,12/31/2013 0:00:00,26436,"STEPPING STONES COMMUNITY",3650,12/31/2013 0:00:00,25000,"Other","De. CRA Council, Inc.","Capital- unrestricted donation to equity"
24845,12/31/2013 0:00:00,26436,"STEPPING STONES COMMUNITY",3651,8/27/2013 0:00:00,10000,"Other","Office of Small Credit Union Initiative","Program Grant"
24848,12/31/2013 0:00:00,26440,"COMMUNITY PROMISE",3224,3/29/2013 0:00:00,2000,"Other","D. Brown","Not Collected"
24848,12/31/2013 0:00:00,26440,"COMMUNITY PROMISE",3225,2/28/2013 0:00:00,40000,"Other","Harold & Grace Upjohn Foundation","Not Collected"
24848,12/31/2013 0:00:00,26440,"COMMUNITY PROMISE",3226,2/28/2013 0:00:00,26000,"Other","LISC","Not Collected"
24848,12/31/2013 0:00:00,26440,"COMMUNITY PROMISE",3292,5/20/2013 0:00:00,15000,"Other","Borges Hospital","Not Collected"
60051,12/31/2013 0:00:00,14532,"TARRANT COUNTY",3236,6/14/2013 0:00:00,1389,"Other","Texas Credit Union Foundation","Program Grant"
60051,12/31/2013 0:00:00,14532,"TARRANT COUNTY",3312,3/15/2013 0:00:00,250,"Other","Texas Credit Union Foundation","Program Grant"
60051,12/31/2013 0:00:00,14532,"TARRANT COUNTY",3414,7/30/2013 0:00:00,2000,"Other","Cornerstone Credit Union League","Program Grant"
60051,12/31/2013 0:00:00,14532,"TARRANT COUNTY",3655,10/14/2013 0:00:00,1500,"National Credit Union Foundation","","Program Grant"
60087,12/31/2013 0:00:00,14564,"ACHIEVA CREDIT UNION",3453,1/1/2013 0:00:00,23129,"Other","WorkNet Pinellas","Program Grant"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",282,4/13/2010 0:00:00,2500,"Other","Three Rivers Area Mentoring","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",283,4/26/2010 0:00:00,2000,"Other","Domestic & Sexual Abuse Srvcs","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",284,5/4/2010 0:00:00,1000,"Other","All Species Kinship","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",285,5/4/2010 0:00:00,1000,"Other","American Red Cross","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",286,5/7/2010 0:00:00,2000,"Other","Lelia Arboretum","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",287,7/6/2010 0:00:00,1000,"Other","Pretty Lake Vacation Camp","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",288,7/6/2010 0:00:00,2000,"Other","Envision Center for Autism","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",289,7/13/2010 0:00:00,1000,"Other","Specialized Language Development Center","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",290,7/13/2010 0:00:00,1500,"Other","Guardian Finance & Advocacy Services","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",291,7/13/2010 0:00:00,2000,"Other","Marian E Burch Adult Day Care & Rehab Center","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",292,8/9/2010 0:00:00,2000,"Other","Sexual Assault Services of Calhoun County","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",293,8/17/2010 0:00:00,2000,"Other","Child Abuse Prevention Fund for Calhoun County","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",294,10/15/2010 0:00:00,2500,"Other","Charitable Union","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",295,10/15/2010 0:00:00,2500,"Other","Food Bank of South Central Michigan","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",296,10/15/2010 0:00:00,2500,"Other","Senior Services, Inc.","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",297,10/15/2010 0:00:00,2500,"Other","South County Community Services","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",298,12/1/2010 0:00:00,500,"Other","Music With A Message For Kids","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",299,12/1/2010 0:00:00,1500,"Other","Junior Achievement of Southwest Michigan","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",300,12/1/2010 0:00:00,1500,"Other","Rose Community Project Fund","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",301,12/1/2010 0:00:00,2000,"Other","Gryphon Place","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",302,12/1/2010 0:00:00,2000,"Other","Riverside Health Clinic","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",303,12/1/2010 0:00:00,2500,"Other","YWCA","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",304,4/7/2011 0:00:00,1000,"Other","Generation E Institute","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",305,4/7/2011 0:00:00,1000,"Other","Music Center of S Central Michigan","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",306,4/7/2011 0:00:00,1000,"Other","The First Day Shoe Fund","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",307,4/7/2011 0:00:00,2000,"Other","Community Healthcare Connections","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",308,4/7/2011 0:00:00,2500,"Other","Haven of Rest","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",309,4/7/2011 0:00:00,2500,"Other","SAFE Place","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",310,6/29/2011 0:00:00,1000,"Other","Portage Community Center","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",311,6/29/2011 0:00:00,2000,"Other","Community Inclusive Recreation, Inc.","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",312,6/29/2011 0:00:00,2000,"Other","Comstock Community Center","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",313,6/29/2011 0:00:00,2000,"Other","Southwest Michigan Council, Boy Scouts of America","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",314,6/29/2011 0:00:00,3000,"Other","Community Action Agency of South Central Michigan","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",315,9/28/2011 0:00:00,1000,"Other","FAFRSC","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",316,9/28/2011 0:00:00,1000,"Other","SNAP Preschool","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",317,9/28/2011 0:00:00,1500,"Other","Houseing Resources","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",318,9/28/2011 0:00:00,2000,"Other","Battle Creek Area Chamber","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",319,9/28/2011 0:00:00,2000,"Other","St Joseph Council for Prevention","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",320,9/28/2011 0:00:00,2500,"Other","Art Center of Battle Creek","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",321,12/6/2011 0:00:00,500,"Other","Branch Area Food Pantry Community Garden","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",322,12/6/2011 0:00:00,1000,"Other","American Red Cross","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",323,12/6/2011 0:00:00,1000,"Other","Community Advocates/ARC","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",324,12/6/2011 0:00:00,1000,"Other","Girl Scouts Heart of Michigan","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",325,12/6/2011 0:00:00,1000,"Other","God's Kirchen - Battle Creek Fund","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",326,12/6/2011 0:00:00,1000,"Other","Kalamazoo Drop-In Child Care Center","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",327,12/6/2011 0:00:00,1000,"Other","Woodlan Preschool","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",328,12/6/2011 0:00:00,1500,"Other","Kingman Museum, INC","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",329,12/6/2011 0:00:00,2000,"Other","Big Brothers Big Siters A Community of Caring","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",330,4/9/2012 0:00:00,3000,"Other","Seeding Change","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",331,4/16/2012 0:00:00,1000,"Other","Battle Creek Family YMCA","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",332,4/16/2012 0:00:00,1000,"Other","Disability Network of SW Michigan","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",333,4/16/2012 0:00:00,1000,"Other","Douglass Community Association","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",334,4/16/2012 0:00:00,1250,"Other","Community Healing Center","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",335,4/16/2012 0:00:00,3500,"Other","Gracious Homes, Inc","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",2425,10/15/2012 0:00:00,1500,"Other","Girls on the Run","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",2426,10/15/2012 0:00:00,3000,"Other","Kalamazoo Neighborhood House","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",2427,10/15/2012 0:00:00,1500,"Other","Kalamazoo Valley Habitat","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",2428,10/10/2012 0:00:00,2000,"Other","Parent to Parent of SW Mich","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",2429,10/3/2012 0:00:00,900,"Other","Open Doors of Kalamazoo","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",2430,9/24/2012 0:00:00,3500,"Other","Prevention Works","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",2431,8/7/2012 0:00:00,1500,"Other","Women's Caring Program","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",2432,8/1/2012 0:00:00,1000,"Other","Calhoun County Arts","Not Collected"
60105,12/31/2013 0:00:00,14581,"OMNI COMMUNITY",3131,1/7/2013 0:00:00,3000,"Other","Creating Change in Battle Creek","Not Collected"
